Folder 0
0.0: 0.2757071852684021: 42.347367702932594
0.0: 0.037490710616111755: 6.575102802877844
0.0: 0.04853001981973648: 16.058223339134056
0.0: 0.06907584518194199: 28.26613880766817
0.0: 0.09949170053005219: 5.928210883641246
0.0: 0.04432343691587448: 29.50179746827512
0.0: 0.498771607875824: 9.422314807231649
0.0: 0.2756788432598114: 13.008128901005726
0.0: 0.3114207088947296: 44.59833195567651
0.0: 0.033941157162189484: 21.899384180867774
0.0: 0.045770492404699326: 34.515929630103976
0.0: 0.03712970018386841: 30.712782073297273
0.0: 0.22192615270614624: 22.573491169741985
0.0: 0.11227508634328842: 14.665887779157616
0.0: 0.10735101997852325: 13.625255488727
0.0: 0.2872006893157959: 11.605343628172506
0.0: 0.014664668589830399: 8.827682616426637
0.0: 0.7515925765037537: 17.9906664564458
0.0: 0.00022745395835954696: 10.350532890127393
0.0: 0.1260727047920227: 15.494828279877147
0.0: 0.05488303676247597: 9.005036986183129
0.0: 0.3358622193336487: 12.858452134129047
0.0: 0.5249689221382141: 22.54883468361044
0.0: 0.3414452075958252: 47.16313268409142
0.0: 0.03689725324511528: 58.59494500681815
0.0: 0.05590884014964104: 7.0462069895666435
0.0: 0.016752218827605247: 48.864846854060175
0.0: 0.051654595881700516: 18.970408014276718
0.0: 0.11530294269323349: 47.57727384382123
0.0: 0.899171769618988: 29.753503035136447
0.0: 0.009712286293506622: 14.236243587016425
0.0: 0.16102278232574463: 14.988961498429713
0.0: 0.04850354045629501: 15.195655051856013
0.0: 0.18534362316131592: 37.933796397673376
0.0: 0.4056532084941864: 33.6290998079119
0.0: 0.3069894313812256: 8.113772762306024
0.0: 0.4837343692779541: 23.191355134258533
0.0: 0.1143367812037468: 15.206766466028128
0.0: 0.06751570105552673: 44.86539827875161
0.0: 0.05099155381321907: 29.516946603193325
0.0: 0.029067952185869217: 9.404295551889591
0.0: 0.16273362934589386: 38.032044439184375
0.0: 0.017876142635941505: 29.829459335345483
0.0: 0.534040629863739: 23.359507194467405
0.0: 0.06700996309518814: 15.777768245253114
0.0: 0.0732310488820076: 40.518632990550266
0.0: 0.09605669975280762: 22.010507451458555
0.0: 0.06714121997356415: 8.387532472174243
0.0: 0.07312633097171783: 14.556308457753339
0.0: 0.05063663423061371: 27.362880020803978
0.0: 0.06752083450555801: 27.091097432088826
0.0: 0.1263250708580017: 10.133294951260003
0.0: 0.16140589118003845: 28.818088584485327
0.0: 0.053161293268203735: 7.812249064806691
0.0: 0.1325845569372177: 12.454384898051083
0.0: 0.12331751734018326: 20.584549416035195
0.0: 0.02980830706655979: 60.644760333158466
0.0: 0.1541605293750763: 19.52981099955947
0.0: 0.013988576829433441: 11.933120212127864
0.0: 0.3625412881374359: 25.87175946029737
0.0: 0.2680560350418091: 18.72156658250118
0.0: 0.10352786630392075: 35.908532044175466
0.0: 0.07447784394025803: 15.403607704787552
0.0: 0.08651413768529892: 20.671451145106555
0.0: 0.019099736586213112: 21.810982580158907
0.0: 0.0302391666918993: 17.635618203883126
0.0: 0.1778089851140976: 65.42030840505869
0.0: 0.062387119978666306: 21.307616891879505
0.0: 0.39449551701545715: 21.40888795904762
0.0: 0.0058223712258040905: 14.739328184140938
0.0: 0.048151593655347824: 10.03020247387207
0.0: 0.6793994307518005: 48.66900072810399
0.0: 0.09613724052906036: 13.092754905132518
0.0: 0.12474942207336426: 12.497486533355115
0.0: 0.38087621331214905: 27.62909322751657
0.0: 0.008564474061131477: 15.176869184051752
0.0: 0.5924104452133179: 7.374654262227157
0.0: 0.0895315557718277: 61.15707866006503
0.0: 0.01902829110622406: 22.590205268780327
0.0: 0.09156551957130432: 50.703678965196794
0.0: 0.13215257227420807: 21.73360048280073
0.0: 0.05109773948788643: 17.907830874874932
0.0: 0.1509341448545456: 30.694501128889907
0.0: 0.4589465260505676: 10.945247667048903
0.0: 0.11896249651908875: 9.500064604950332
0.0: 0.06436289846897125: 13.448367770427685
0.0: 0.47586530447006226: 32.09397021557449
0.0: 0.35366523265838623: 36.83715634020753
0.0: 0.1605399250984192: 18.959897738111067
0.0: 0.008124105632305145: 12.93331984741234
0.0: 0.042557861655950546: 16.050584507731173
0.0: 0.028352025896310806: 11.880783589322855
0.0: 0.17314539849758148: 9.900307533270599
1.0: 0.024200228974223137: 5.422579601521694
1.0: 0.0008990480564534664: 30.797257715040104
1.0: 0.08969776332378387: 10.663751349091712
1.0: 0.015841472893953323: 10.086641788374292
1.0: 0.00472222687676549: 24.815255766176442
1.0: 0.001912009553052485: 25.583852144904586
1.0: 0.23651716113090515: 14.009320928186947
1.0: 0.004351894371211529: 42.347367702932594
1.0: 0.15460973978042603: 6.575102802877844
1.0: 0.04478193074464798: 16.058223339134056
1.0: 0.0032483264803886414: 28.26613880766817
1.0: 0.022271864116191864: 5.928210883641246
1.0: 0.043478645384311676: 29.50179746827512
1.0: 0.027170896530151367: 9.422314807231649
1.0: 0.16775932908058167: 13.008128901005726
1.0: 0.11327014863491058: 44.59833195567651
1.0: 0.05537758395075798: 21.899384180867774
1.0: 0.04666783660650253: 34.515929630103976
1.0: 0.14355909824371338: 30.712782073297273
1.0: 0.03769943490624428: 22.573491169741985
1.0: 0.02872958965599537: 14.665887779157616
1.0: 0.06659606099128723: 13.625255488727
1.0: 0.09357312321662903: 11.605343628172506
1.0: 0.422068327665329: 8.827682616426637
1.0: 0.06511016935110092: 17.9906664564458
1.0: 0.08825365453958511: 10.350532890127393
1.0: 0.02977626398205757: 15.494828279877147
1.0: 0.07830245047807693: 9.005036986183129
1.0: 0.14771588146686554: 12.858452134129047
1.0: 0.8377576470375061: 22.54883468361044
1.0: 0.9972742199897766: 47.16313268409142
1.0: 0.9414424300193787: 58.59494500681815
1.0: 0.3731178343296051: 7.0462069895666435
1.0: 0.872398316860199: 48.864846854060175
1.0: 0.09327821433544159: 18.970408014276718
1.0: 0.0723521038889885: 47.57727384382123
1.0: 0.6089942455291748: 29.753503035136447
1.0: 0.3540533185005188: 14.236243587016425
1.0: 0.0519426167011261: 14.988961498429713
1.0: 0.10145024210214615: 15.195655051856013
1.0: 0.042464736849069595: 37.933796397673376
1.0: 0.8691224455833435: 33.6290998079119
1.0: 0.4961914122104645: 8.113772762306024
1.0: 0.04867354780435562: 23.191355134258533
1.0: 0.005135994404554367: 15.206766466028128
1.0: 0.003449362702667713: 44.86539827875161
1.0: 0.043000802397727966: 29.516946603193325
1.0: 0.026075340807437897: 9.404295551889591
1.0: 0.9993164539337158: 38.032044439184375
1.0: 0.7884232997894287: 29.829459335345483
1.0: 0.03171967715024948: 23.359507194467405
1.0: 0.23730681836605072: 15.777768245253114
1.0: 0.1634233146905899: 40.518632990550266
1.0: 0.9298622608184814: 22.010507451458555
1.0: 0.03722812235355377: 8.387532472174243
1.0: 0.08302251249551773: 14.556308457753339
1.0: 0.7789091467857361: 27.362880020803978
1.0: 0.04215739667415619: 27.091097432088826
1.0: 0.19501276314258575: 10.133294951260003
1.0: 0.05744263529777527: 28.818088584485327
1.0: 0.2856356203556061: 7.812249064806691
1.0: 0.033283431082963943: 12.454384898051083
1.0: 0.06184765323996544: 20.584549416035195
1.0: 0.9998760223388672: 60.644760333158466
1.0: 0.04597797617316246: 19.52981099955947
1.0: 0.2660716772079468: 11.933120212127864
1.0: 0.05698370188474655: 25.87175946029737
1.0: 0.03957337141036987: 18.72156658250118
1.0: 0.00477839820086956: 35.908532044175466
1.0: 0.0033637515734881163: 15.403607704787552
1.0: 0.1216336265206337: 20.671451145106555
1.0: 0.03584884852170944: 21.810982580158907
1.0: 0.3617713451385498: 17.635618203883126
1.0: 0.9999125003814697: 65.42030840505869
1.0: 0.06936629861593246: 21.307616891879505
1.0: 0.061221763491630554: 21.40888795904762
1.0: 0.111932173371315: 14.739328184140938
1.0: 0.21679185330867767: 10.03020247387207
1.0: 0.7133128046989441: 48.66900072810399
1.0: 0.2315039336681366: 13.092754905132518
1.0: 0.12319812923669815: 12.497486533355115
1.0: 0.02312813512980938: 27.62909322751657
1.0: 0.022201156243681908: 15.176869184051752
1.0: 0.1736379861831665: 7.374654262227157
1.0: 0.014253211207687855: 61.15707866006503
1.0: 0.1670311838388443: 22.590205268780327
1.0: 0.20943693816661835: 50.703678965196794
1.0: 0.00852617621421814: 21.73360048280073
1.0: 0.028784334659576416: 17.907830874874932
1.0: 0.4760192930698395: 30.694501128889907
1.0: 0.07106929272413254: 10.945247667048903
1.0: 0.13400311768054962: 9.500064604950332
1.0: 0.01631329394876957: 13.448367770427685
1.0: 0.06780300289392471: 32.09397021557449
1.0: 0.07971330732107162: 36.83715634020753
1.0: 0.002213935134932399: 18.959897738111067
1.0: 0.08442828804254532: 12.93331984741234
1.0: 0.0683896467089653: 16.050584507731173
1.0: 0.08809272199869156: 11.880783589322855
1.0: 0.027987180277705193: 9.900307533270599
0.0: 0.005043925251811743: 18.435322359581626
0.0: 0.24000920355319977: 22.52112905543325
0.0: 0.03042895346879959: 9.988901352550645
0.0: 0.005908502731472254: 45.16687020800345
0.0: 0.26043856143951416: 13.779388494792295
0.0: 0.24539674818515778: 26.10501657667977
0.0: 0.058791209012269974: 25.79867508274003
0.0: 0.39991968870162964: 68.74429328094679
0.0: 0.7050586938858032: 25.296065588964424
0.0: 0.012030276469886303: 49.90063292480771
0.0: 0.04027045518159866: 19.805321225283386
0.0: 0.03882763907313347: 21.018189871753762
0.0: 0.0934210866689682: 20.19718977640894
0.0: 0.06011578068137169: 25.234699218931702
0.0: 0.05549807846546173: 19.306251276524712
0.0: 0.055938396602869034: 26.89752771554498
0.0: 0.040942348539829254: 23.366741205162768
0.0: 0.411487340927124: 18.093755508297786
0.0: 0.3833381235599518: 24.665291038965897
0.0: 0.2124471366405487: 33.01549682441792
0.0: 0.16949401795864105: 9.414593998899846
0.0: 0.04379652813076973: 15.435339593671815
0.0: 0.15613286197185516: 8.837186580340099
0.0: 0.025261778384447098: 19.580482466043822
0.0: 0.07138616591691971: 16.082978202829867
0.0: 0.3315812051296234: 25.92764258033986
0.0: 0.09234558790922165: 39.444406260463595
0.0: 0.04953514412045479: 5.486413532116504
0.0: 0.006967687513679266: 10.499982362558095
0.0: 0.236904114484787: 52.48971389640421
0.0: 0.13284969329833984: 17.779266481835272
0.0: 0.0001012825159705244: 6.707406684488013
0.0: 0.8335076570510864: 56.45832062653662
0.0: 0.25943151116371155: 53.187177716600374
0.0: 0.12787455320358276: 33.20233056063476
0.0: 0.16785109043121338: 15.163080263521463
0.0: 0.014885617420077324: 24.09004035046052
0.0: 0.0034003315959125757: 18.708594032168968
0.0: 0.01219621766358614: 17.41723480564701
0.0: 0.34554049372673035: 25.90739843228869
0.0: 0.07456690073013306: 39.17411606874517
0.0: 0.041945599019527435: 14.667242733291992
0.0: 0.022578144446015358: 17.755431750280945
0.0: 0.05878731980919838: 6.5489015975151705
0.0: 0.000536037259735167: 17.639157192832005
0.0: 0.13042284548282623: 15.32308327128353
0.0: 0.001588912564329803: 45.830312823248136
0.0: 0.16159075498580933: 23.45418446158975
0.0: 0.06274162232875824: 26.99436196438595
0.0: 0.8365556001663208: 47.374637231295424
0.0: 0.02822105772793293: 29.53185698819486
0.0: 0.4084262549877167: 9.47949428160562
0.0: 0.015835653990507126: 43.288874444891604
0.0: 0.03794172778725624: 27.667293236617947
0.0: 0.2192874550819397: 22.26525069014349
0.0: 0.010406683199107647: 53.54379690445811
0.0: 0.29953762888908386: 53.97574548241355
0.0: 0.01299958024173975: 68.14040248534155
0.0: 0.9367199540138245: 63.683506464614496
0.0: 0.09385081380605698: 18.98338339995733
0.0: 0.17959235608577728: 38.77914514592857
0.0: 0.01451859436929226: 11.043197702016982
0.0: 0.039398275315761566: 25.28648879884739
0.0: 0.16760115325450897: 9.510816820895998
0.0: 0.20571427047252655: 14.41350417875735
0.0: 0.13194991648197174: 9.859256960886727
0.0: 0.7772968411445618: 24.841780131188354
0.0: 0.01584267057478428: 24.271419076617317
0.0: 0.014573379419744015: 26.65741913890035
0.0: 0.33436861634254456: 17.70682278944541
0.0: 0.14894139766693115: 12.127446524547265
0.0: 0.048769962042570114: 24.78254595259911
0.0: 0.06635547429323196: 21.758003646905227
0.0: 0.11095628142356873: 13.047750391494407
0.0: 0.065531887114048: 42.225293105236695
0.0: 0.001432411139830947: 33.827643390317306
0.0: 0.02643239125609398: 20.55928793928459
0.0: 0.1565687656402588: 32.89101242967184
0.0: 0.041063036769628525: 3.803843791874036
0.0: 0.5404906868934631: 11.052505442553636
0.0: 0.28134918212890625: 8.815059758704137
0.0: 0.012456849217414856: 31.68177098908648
0.0: 0.1690041869878769: 20.535978944614588
0.0: 0.2057865709066391: 20.456376621896343
0.0: 0.030013540759682655: 23.599413569655233
0.0: 0.2174045890569687: 36.950692685661394
0.0: 0.7080424427986145: 16.982282767096656
0.0: 0.12111126631498337: 16.019580142711288
0.0: 0.3542350232601166: 17.932637141612705
0.0: 0.004728640895336866: 13.240805315191572
0.0: 0.003556380281224847: 58.49668983074485
0.0: 0.07304854691028595: 7.685491921353668
0.0: 0.39360031485557556: 11.799437060480635
0.0: 0.0544692799448967: 12.019190272525332
0.0: 0.9444501399993896: 17.784734415019035
0.0: 0.20759667456150055: 10.298022110128992
0.0: 0.04708998650312424: 16.04052188986271
0.0: 0.06481266021728516: 23.36650630485697
0.0: 0.03878270089626312: 17.80939130552506
0.0: 0.039884015917778015: 7.534906258150776
1.0: 0.6319685578346252: 18.435322359581626
1.0: 0.04538991302251816: 22.52112905543325
1.0: 0.019217679277062416: 9.988901352550645
1.0: 0.9641003012657166: 45.16687020800345
1.0: 0.2116060107946396: 13.779388494792295
1.0: 0.04127202555537224: 26.10501657667977
1.0: 0.23979929089546204: 25.79867508274003
1.0: 0.5387317538261414: 68.74429328094679
1.0: 0.027532270178198814: 25.296065588964424
1.0: 0.9038000106811523: 49.90063292480771
1.0: 0.2947990298271179: 19.805321225283386
1.0: 0.026334987953305244: 21.018189871753762
1.0: 0.02579512633383274: 20.19718977640894
1.0: 0.06609395891427994: 25.234699218931702
1.0: 0.09322955459356308: 19.306251276524712
1.0: 0.0982937216758728: 26.89752771554498
1.0: 0.014572741463780403: 23.366741205162768
1.0: 0.04114352911710739: 18.093755508297786
1.0: 0.99949049949646: 24.665291038965897
1.0: 0.06355997174978256: 33.01549682441792
1.0: 0.07848521322011948: 9.414593998899846
1.0: 0.30425453186035156: 15.435339593671815
1.0: 0.010845803655683994: 8.837186580340099
1.0: 0.0898532122373581: 19.580482466043822
1.0: 0.1414879858493805: 16.082978202829867
1.0: 0.013118727132678032: 25.92764258033986
1.0: 0.9925252199172974: 39.444406260463595
1.0: 0.6676920652389526: 5.486413532116504
1.0: 0.48667314648628235: 10.499982362558095
1.0: 0.029832663014531136: 52.48971389640421
1.0: 0.21513454616069794: 17.779266481835272
1.0: 0.009163174778223038: 6.707406684488013
1.0: 0.006020051427185535: 56.45832062653662
1.0: 0.9998633861541748: 53.187177716600374
1.0: 0.0724402368068695: 33.20233056063476
1.0: 0.07245156913995743: 15.163080263521463
1.0: 0.08919661492109299: 24.09004035046052
1.0: 0.024200480431318283: 18.708594032168968
1.0: 0.2265383005142212: 17.41723480564701
1.0: 0.027684276923537254: 25.90739843228869
1.0: 0.5276768207550049: 39.17411606874517
1.0: 0.1794191151857376: 14.667242733291992
1.0: 0.05983997508883476: 17.755431750280945
1.0: 0.09934181720018387: 6.5489015975151705
1.0: 0.12670691311359406: 17.639157192832005
1.0: 0.005968108307570219: 15.32308327128353
1.0: 0.0380246676504612: 45.830312823248136
1.0: 0.015864407643675804: 23.45418446158975
1.0: 0.9101799726486206: 26.99436196438595
1.0: 0.043476980179548264: 47.374637231295424
1.0: 0.029117994010448456: 29.53185698819486
1.0: 0.07152704894542694: 9.47949428160562
1.0: 0.25576114654541016: 43.288874444891604
1.0: 0.009626644663512707: 27.667293236617947
1.0: 0.01955895870923996: 22.26525069014349
1.0: 0.9040442109107971: 53.54379690445811
1.0: 0.9996323585510254: 53.97574548241355
1.0: 0.8289538621902466: 68.14040248534155
1.0: 0.003287095110863447: 63.683506464614496
1.0: 0.2463167905807495: 18.98338339995733
1.0: 0.9988754391670227: 38.77914514592857
1.0: 0.269618421792984: 11.043197702016982
1.0: 0.09975331276655197: 25.28648879884739
1.0: 0.12820853292942047: 9.510816820895998
1.0: 0.05724864825606346: 14.41350417875735
1.0: 0.032047197222709656: 9.859256960886727
1.0: 0.11156588047742844: 24.841780131188354
1.0: 0.37508466839790344: 24.271419076617317
1.0: 0.3786173164844513: 26.65741913890035
1.0: 0.06157355755567551: 17.70682278944541
1.0: 0.011570003814995289: 12.127446524547265
1.0: 0.3842971622943878: 24.78254595259911
1.0: 0.12326524406671524: 21.758003646905227
1.0: 0.28140702843666077: 13.047750391494407
1.0: 0.9490537047386169: 42.225293105236695
1.0: 0.9986384510993958: 33.827643390317306
1.0: 0.0010460792109370232: 20.55928793928459
1.0: 0.02204693667590618: 32.89101242967184
1.0: 0.004782363772392273: 3.803843791874036
1.0: 0.05942091718316078: 11.052505442553636
1.0: 0.048638198524713516: 8.815059758704137
1.0: 0.05439681559801102: 31.68177098908648
1.0: 0.14232075214385986: 20.535978944614588
1.0: 0.06645279377698898: 20.456376621896343
1.0: 0.018725639209151268: 23.599413569655233
1.0: 0.023342713713645935: 36.950692685661394
1.0: 0.08136763423681259: 16.982282767096656
1.0: 0.30853793025016785: 16.019580142711288
1.0: 0.01411525160074234: 17.932637141612705
1.0: 0.1659609079360962: 13.240805315191572
1.0: 0.999849796295166: 58.49668983074485
1.0: 0.5308529734611511: 7.685491921353668
1.0: 0.17109741270542145: 11.799437060480635
1.0: 0.685406506061554: 12.019190272525332
1.0: 0.1635967344045639: 17.784734415019035
1.0: 0.10596641898155212: 10.298022110128992
1.0: 0.007870039902627468: 16.04052188986271
1.0: 0.9903419017791748: 23.36650630485697
1.0: 0.1724293977022171: 17.80939130552506
1.0: 0.14181217551231384: 7.534906258150776
0.0: 0.16451908648014069: 11.970126230387173
0.0: 0.45695269107818604: 21.417687192905934
0.0: 0.03446593135595322: 15.597356527882273
0.0: 0.17292848229408264: 32.3972433832674
0.0: 0.6111906170845032: 7.102787418653206
0.0: 0.02876489795744419: 23.359418822216128
0.0: 0.002045786241069436: 11.648746031899002
0.0: 0.3204164505004883: 22.555302925721612
0.0: 0.07164156436920166: 19.12467364365065
0.0: 0.030113723129034042: 72.35806050857201
0.0: 0.12185413390398026: 28.40005911597856
0.0: 0.11346869170665741: 30.456999791942163
0.0: 0.4977162480354309: 26.97012282433383
0.0: 0.008001502603292465: 39.97890757221453
