Folder 0
0.0: 0.3300324082374573: 16.058223339134056
0.0: 0.18497619032859802: 28.26613880766817
0.0: 0.08957741409540176: 5.928210883641246
0.0: 0.04535986855626106: 29.50179746827512
0.0: 0.20040787756443024: 9.422314807231649
0.0: 0.13041594624519348: 13.008128901005726
0.0: 0.08603522926568985: 44.59833195567651
0.0: 0.0924074575304985: 21.899384180867774
0.0: 0.06521379202604294: 34.515929630103976
0.0: 0.0890580266714096: 30.712782073297273
0.0: 0.06618665903806686: 22.573491169741985
0.0: 0.08159397542476654: 14.665887779157616
0.0: 0.04984184727072716: 13.625255488727
0.0: 0.07652712613344193: 11.605343628172506
0.0: 0.07077602297067642: 8.827682616426637
0.0: 0.271312415599823: 17.9906664564458
0.0: 0.13762661814689636: 10.350532890127393
0.0: 0.08704600483179092: 15.494828279877147
0.0: 0.18268883228302002: 9.005036986183129
0.0: 0.10520384460687637: 12.858452134129047
0.0: 0.2119859904050827: 22.54883468361044
0.0: 0.11697543412446976: 47.16313268409142
0.0: 0.12700268626213074: 58.59494500681815
0.0: 0.12875419855117798: 7.0462069895666435
0.0: 0.13620451092720032: 48.864846854060175
0.0: 0.16664434969425201: 18.970408014276718
0.0: 0.15950192511081696: 47.57727384382123
0.0: 0.0738103836774826: 29.753503035136447
0.0: 0.037031590938568115: 14.236243587016425
0.0: 0.4086131751537323: 14.988961498429713
0.0: 0.075172059237957: 15.195655051856013
0.0: 0.14959105849266052: 37.933796397673376
0.0: 0.09609654545783997: 33.6290998079119
0.0: 0.10781209170818329: 8.113772762306024
0.0: 0.13592611253261566: 23.191355134258533
0.0: 0.10408852994441986: 15.206766466028128
0.0: 0.12879620492458344: 44.86539827875161
0.0: 0.13212794065475464: 29.516946603193325
0.0: 0.0634230226278305: 9.404295551889591
0.0: 0.050246711820364: 38.032044439184375
0.0: 0.054554324597120285: 29.829459335345483
0.0: 0.298928827047348: 23.359507194467405
0.0: 0.020918281748890877: 15.777768245253114
0.0: 0.1981990486383438: 40.518632990550266
0.0: 0.07090543210506439: 22.010507451458555
0.0: 0.18600204586982727: 8.387532472174243
0.0: 0.10358189791440964: 14.556308457753339
0.0: 0.04036599397659302: 27.362880020803978
0.0: 0.10563212633132935: 27.091097432088826
0.0: 0.24957995116710663: 10.133294951260003
0.0: 0.21167521178722382: 28.818088584485327
0.0: 0.06598633527755737: 7.812249064806691
0.0: 0.1575859636068344: 12.454384898051083
0.0: 0.13809995353221893: 20.584549416035195
0.0: 0.06234145164489746: 60.644760333158466
0.0: 0.14005902409553528: 19.52981099955947
0.0: 0.03984032943844795: 11.933120212127864
0.0: 0.08926226198673248: 25.87175946029737
0.0: 0.16477471590042114: 18.72156658250118
0.0: 0.05053729563951492: 35.908532044175466
0.0: 0.11436451971530914: 15.403607704787552
0.0: 0.09103690087795258: 20.671451145106555
0.0: 0.1478661298751831: 21.810982580158907
0.0: 0.19321009516716003: 17.635618203883126
0.0: 0.10183406621217728: 65.42030840505869
0.0: 0.13549460470676422: 21.307616891879505
0.0: 0.14011025428771973: 21.40888795904762
0.0: 0.12666450440883636: 14.739328184140938
0.0: 0.1191137433052063: 10.03020247387207
0.0: 0.34346920251846313: 48.66900072810399
0.0: 0.06929544359445572: 13.092754905132518
0.0: 0.16919183731079102: 12.497486533355115
0.0: 0.20889826118946075: 27.62909322751657
0.0: 0.12067704647779465: 15.176869184051752
0.0: 0.31842169165611267: 7.374654262227157
0.0: 0.06808866560459137: 61.15707866006503
0.0: 0.025290517136454582: 22.590205268780327
0.0: 0.2087412178516388: 50.703678965196794
0.0: 0.09033282101154327: 21.73360048280073
0.0: 0.14854852855205536: 17.907830874874932
0.0: 0.08178560435771942: 30.694501128889907
0.0: 0.18245941400527954: 10.945247667048903
0.0: 0.1043979749083519: 9.500064604950332
0.0: 0.1026904508471489: 13.448367770427685
0.0: 0.45752519369125366: 32.09397021557449
0.0: 0.13161969184875488: 36.83715634020753
0.0: 0.08951680362224579: 18.959897738111067
0.0: 0.0656568855047226: 12.93331984741234
0.0: 0.08850527554750443: 16.050584507731173
0.0: 0.031056944280862808: 11.880783589322855
0.0: 0.043601296842098236: 9.900307533270599
1.0: 0.17712129652500153: 5.422579601521694
1.0: 0.4768359065055847: 30.797257715040104
1.0: 0.08758151531219482: 10.663751349091712
1.0: 0.13934794068336487: 10.086641788374292
1.0: 0.2407337725162506: 24.815255766176442
1.0: 0.37427854537963867: 25.583852144904586
1.0: 0.21323366463184357: 14.009320928186947
1.0: 0.9651058912277222: 42.347367702932594
1.0: 0.20526468753814697: 6.575102802877844
1.0: 0.48610663414001465: 16.058223339134056
1.0: 0.521997332572937: 28.26613880766817
1.0: 0.08998426795005798: 5.928210883641246
1.0: 0.40245211124420166: 29.50179746827512
1.0: 0.15343503654003143: 9.422314807231649
1.0: 0.2045339047908783: 13.008128901005726
1.0: 0.8818753361701965: 44.59833195567651
1.0: 0.08646190166473389: 21.899384180867774
1.0: 0.32997748255729675: 34.515929630103976
1.0: 0.7349729537963867: 30.712782073297273
1.0: 0.3684488534927368: 22.573491169741985
1.0: 0.13905438780784607: 14.665887779157616
1.0: 0.12405885756015778: 13.625255488727
1.0: 0.3858376741409302: 11.605343628172506
1.0: 0.0951991155743599: 8.827682616426637
1.0: 0.061108093708753586: 17.9906664564458
1.0: 0.4547966718673706: 10.350532890127393
1.0: 0.09006313234567642: 15.494828279877147
1.0: 0.17155833542346954: 9.005036986183129
1.0: 0.16662612557411194: 12.858452134129047
1.0: 0.8633988499641418: 22.54883468361044
1.0: 0.9926100373268127: 47.16313268409142
1.0: 0.9672926068305969: 58.59494500681815
1.0: 0.11904551833868027: 7.0462069895666435
1.0: 0.9563522338867188: 48.864846854060175
1.0: 0.4245038628578186: 18.970408014276718
1.0: 0.6299740672111511: 47.57727384382123
1.0: 0.8855773210525513: 29.753503035136447
1.0: 0.2116468846797943: 14.236243587016425
1.0: 0.16387732326984406: 14.988961498429713
1.0: 0.08251427859067917: 15.195655051856013
1.0: 0.8140312433242798: 37.933796397673376
1.0: 0.815893292427063: 33.6290998079119
1.0: 0.16420972347259521: 8.113772762306024
1.0: 0.7101255655288696: 23.191355134258533
1.0: 0.34185948967933655: 15.206766466028128
1.0: 0.691220760345459: 44.86539827875161
1.0: 0.31786906719207764: 29.516946603193325
1.0: 0.22776898741722107: 9.404295551889591
1.0: 0.9541647434234619: 38.032044439184375
1.0: 0.6551382541656494: 29.829459335345483
1.0: 0.2659111022949219: 23.359507194467405
1.0: 0.16738156974315643: 15.777768245253114
1.0: 0.9310997128486633: 40.518632990550266
1.0: 0.9181521534919739: 22.010507451458555
1.0: 0.11072932183742523: 8.387532472174243
1.0: 0.34233903884887695: 14.556308457753339
1.0: 0.9509109258651733: 27.362880020803978
1.0: 0.3101307153701782: 27.091097432088826
1.0: 0.09372161328792572: 10.133294951260003
1.0: 0.4827919006347656: 28.818088584485327
1.0: 0.23635537922382355: 7.812249064806691
1.0: 0.22914791107177734: 12.454384898051083
1.0: 0.32270950078964233: 20.584549416035195
1.0: 0.9078131914138794: 60.644760333158466
1.0: 0.15573681890964508: 19.52981099955947
1.0: 0.21997126936912537: 11.933120212127864
1.0: 0.2873290181159973: 25.87175946029737
1.0: 0.3467983305454254: 18.72156658250118
1.0: 0.6285915970802307: 35.908532044175466
1.0: 0.13829532265663147: 15.403607704787552
1.0: 0.3085672855377197: 20.671451145106555
1.0: 0.3058047890663147: 21.810982580158907
1.0: 0.79281085729599: 17.635618203883126
1.0: 0.9061216711997986: 65.42030840505869
1.0: 0.04335879907011986: 21.307616891879505
1.0: 0.22420786321163177: 21.40888795904762
1.0: 0.2579602301120758: 14.739328184140938
1.0: 0.13633385300636292: 10.03020247387207
1.0: 0.8692900538444519: 48.66900072810399
1.0: 0.3115013837814331: 13.092754905132518
1.0: 0.37693673372268677: 12.497486533355115
1.0: 0.7404167652130127: 27.62909322751657
1.0: 0.08282631635665894: 15.176869184051752
1.0: 0.09701414406299591: 7.374654262227157
1.0: 0.8124131560325623: 61.15707866006503
1.0: 0.3716491162776947: 22.590205268780327
1.0: 0.8806135058403015: 50.703678965196794
1.0: 0.33394452929496765: 21.73360048280073
1.0: 0.4367441236972809: 17.907830874874932
1.0: 0.8586967587471008: 30.694501128889907
1.0: 0.33716994524002075: 10.945247667048903
1.0: 0.1846650391817093: 9.500064604950332
1.0: 0.04122098162770271: 13.448367770427685
1.0: 0.9178300499916077: 32.09397021557449
1.0: 0.9503071308135986: 36.83715634020753
1.0: 0.5774831771850586: 18.959897738111067
1.0: 0.6173415184020996: 12.93331984741234
1.0: 0.18845206499099731: 16.050584507731173
1.0: 0.15819117426872253: 11.880783589322855
1.0: 0.055112335830926895: 9.900307533270599
0.0: 0.06112281233072281: 18.435322359581626
0.0: 0.05605185776948929: 22.52112905543325
0.0: 0.04420757293701172: 9.988901352550645
0.0: 0.06496723741292953: 45.16687020800345
0.0: 0.09329971671104431: 13.779388494792295
0.0: 0.1714567244052887: 26.10501657667977
0.0: 0.0338301919400692: 25.79867508274003
0.0: 0.1677785962820053: 68.74429328094679
0.0: 0.09902495890855789: 25.296065588964424
0.0: 0.10102394223213196: 49.90063292480771
0.0: 0.12906566262245178: 19.805321225283386
0.0: 0.07029157131910324: 21.018189871753762
0.0: 0.2192968726158142: 20.19718977640894
0.0: 0.13220740854740143: 25.234699218931702
0.0: 0.11470946669578552: 19.306251276524712
0.0: 0.05801849812269211: 26.89752771554498
0.0: 0.07943639904260635: 23.366741205162768
0.0: 0.10095727443695068: 18.093755508297786
0.0: 0.10114558041095734: 24.665291038965897
0.0: 0.13864436745643616: 33.01549682441792
0.0: 0.05737407132983208: 9.414593998899846
0.0: 0.07066981494426727: 15.435339593671815
0.0: 0.29357802867889404: 8.837186580340099
0.0: 0.08424293249845505: 19.580482466043822
0.0: 0.12237431854009628: 16.082978202829867
0.0: 0.37616169452667236: 25.92764258033986
0.0: 0.07292825728654861: 39.444406260463595
0.0: 0.04401429742574692: 5.486413532116504
0.0: 0.08740247786045074: 10.499982362558095
0.0: 0.12862077355384827: 52.48971389640421
0.0: 0.1214883029460907: 17.779266481835272
0.0: 0.03242222219705582: 6.707406684488013
0.0: 0.06914112716913223: 56.45832062653662
0.0: 0.45526450872421265: 53.187177716600374
0.0: 0.049495283514261246: 33.20233056063476
0.0: 0.1686725616455078: 15.163080263521463
0.0: 0.08073423057794571: 24.09004035046052
0.0: 0.12440413981676102: 18.708594032168968
0.0: 0.17935258150100708: 17.41723480564701
0.0: 0.2250863015651703: 25.90739843228869
0.0: 0.11132907122373581: 39.17411606874517
0.0: 0.5573899149894714: 14.667242733291992
0.0: 0.1794693022966385: 17.755431750280945
0.0: 0.37127432227134705: 6.5489015975151705
0.0: 0.08184384554624557: 17.639157192832005
0.0: 0.31467869877815247: 15.32308327128353
0.0: 0.13523684442043304: 45.830312823248136
0.0: 0.1166963130235672: 23.45418446158975
0.0: 0.20956926047801971: 26.99436196438595
0.0: 0.18952521681785583: 47.374637231295424
0.0: 0.041509829461574554: 29.53185698819486
0.0: 0.08640000224113464: 9.47949428160562
0.0: 0.09534609317779541: 43.288874444891604
0.0: 0.08474250882863998: 27.667293236617947
0.0: 0.10040818154811859: 22.26525069014349
0.0: 0.07807607203722: 53.54379690445811
0.0: 0.11156832426786423: 53.97574548241355
0.0: 0.027724506333470345: 68.14040248534155
0.0: 0.44092148542404175: 63.683506464614496
0.0: 0.22638554871082306: 18.98338339995733
0.0: 0.052077025175094604: 38.77914514592857
0.0: 0.051511943340301514: 11.043197702016982
0.0: 0.14245475828647614: 25.28648879884739
0.0: 0.09183692187070847: 9.510816820895998
0.0: 0.46534645557403564: 14.41350417875735
0.0: 0.17593808472156525: 9.859256960886727
0.0: 0.04819142445921898: 24.841780131188354
0.0: 0.3507618308067322: 24.271419076617317
0.0: 0.229634627699852: 26.65741913890035
0.0: 0.038612719625234604: 17.70682278944541
0.0: 0.021334601566195488: 12.127446524547265
0.0: 0.11690694093704224: 24.78254595259911
0.0: 0.1420234739780426: 21.758003646905227
0.0: 0.12306487560272217: 13.047750391494407
0.0: 0.22027713060379028: 42.225293105236695
0.0: 0.0711270198225975: 33.827643390317306
0.0: 0.15560555458068848: 20.55928793928459
0.0: 0.2656462490558624: 32.89101242967184
0.0: 0.2867736518383026: 3.803843791874036
0.0: 0.09516437351703644: 11.052505442553636
0.0: 0.02362317033112049: 8.815059758704137
0.0: 0.25071990489959717: 31.68177098908648
0.0: 0.049276817589998245: 20.535978944614588
0.0: 0.27199047803878784: 20.456376621896343
0.0: 0.13861426711082458: 23.599413569655233
0.0: 0.12619765102863312: 36.950692685661394
0.0: 0.06160523369908333: 16.982282767096656
0.0: 0.036315470933914185: 16.019580142711288
0.0: 0.4461943805217743: 17.932637141612705
0.0: 0.10497124493122101: 13.240805315191572
0.0: 0.12929649651050568: 58.49668983074485
0.0: 0.06207146495580673: 7.685491921353668
0.0: 0.10974569618701935: 11.799437060480635
0.0: 0.10043922811746597: 12.019190272525332
0.0: 0.5253902077674866: 17.784734415019035
0.0: 0.2357627898454666: 10.298022110128992
0.0: 0.07351285964250565: 16.04052188986271
0.0: 0.04093366488814354: 23.36650630485697
0.0: 0.07481624186038971: 17.80939130552506
0.0: 0.04354659095406532: 7.534906258150776
1.0: 0.9119150638580322: 18.435322359581626
1.0: 0.19048427045345306: 22.52112905543325
1.0: 0.025498811155557632: 9.988901352550645
1.0: 0.9929238557815552: 45.16687020800345
1.0: 0.18391770124435425: 13.779388494792295
1.0: 0.46132442355155945: 26.10501657667977
1.0: 0.2544662058353424: 25.79867508274003
1.0: 0.8788464665412903: 68.74429328094679
1.0: 0.7512918710708618: 25.296065588964424
1.0: 0.9046436548233032: 49.90063292480771
1.0: 0.10906652361154556: 19.805321225283386
1.0: 0.8766270279884338: 21.018189871753762
1.0: 0.45129284262657166: 20.19718977640894
1.0: 0.29897743463516235: 25.234699218931702
1.0: 0.6703687310218811: 19.306251276524712
1.0: 0.2293158322572708: 26.89752771554498
1.0: 0.5335635542869568: 23.366741205162768
1.0: 0.6305495500564575: 18.093755508297786
1.0: 0.9294053316116333: 24.665291038965897
1.0: 0.8981008529663086: 33.01549682441792
1.0: 0.2907390296459198: 9.414593998899846
1.0: 0.6986436247825623: 15.435339593671815
1.0: 0.25129520893096924: 8.837186580340099
1.0: 0.49811694025993347: 19.580482466043822
1.0: 0.19021406769752502: 16.082978202829867
1.0: 0.06138471141457558: 25.92764258033986
1.0: 0.8357053995132446: 39.444406260463595
1.0: 0.2130144089460373: 5.486413532116504
1.0: 0.31363964080810547: 10.499982362558095
1.0: 0.8859290480613708: 52.48971389640421
1.0: 0.7396494746208191: 17.779266481835272
1.0: 0.16116689145565033: 6.707406684488013
1.0: 0.6819891929626465: 56.45832062653662
1.0: 0.8769434094429016: 53.187177716600374
1.0: 0.4421108663082123: 33.20233056063476
1.0: 0.39254435896873474: 15.163080263521463
1.0: 0.8693268895149231: 24.09004035046052
1.0: 0.7646116018295288: 18.708594032168968
1.0: 0.21797624230384827: 17.41723480564701
1.0: 0.1712566614151001: 25.90739843228869
1.0: 0.7959840893745422: 39.17411606874517
1.0: 0.7080279588699341: 14.667242733291992
1.0: 0.6631908416748047: 17.755431750280945
1.0: 0.08473052829504013: 6.5489015975151705
1.0: 0.28017011284828186: 17.639157192832005
1.0: 0.14012569189071655: 15.32308327128353
1.0: 0.7419669032096863: 45.830312823248136
1.0: 0.5234865546226501: 23.45418446158975
1.0: 0.9257301092147827: 26.99436196438595
1.0: 0.17062312364578247: 47.374637231295424
1.0: 0.633095920085907: 29.53185698819486
1.0: 0.3504180312156677: 9.47949428160562
1.0: 0.9527047276496887: 43.288874444891604
1.0: 0.37152570486068726: 27.667293236617947
1.0: 0.7018439173698425: 22.26525069014349
1.0: 0.9091285467147827: 53.54379690445811
1.0: 0.9695003032684326: 53.97574548241355
1.0: 0.9881419539451599: 68.14040248534155
1.0: 0.7656214237213135: 63.683506464614496
1.0: 0.24906624853610992: 18.98338339995733
1.0: 0.8791928887367249: 38.77914514592857
1.0: 0.3393748998641968: 11.043197702016982
1.0: 0.4257632791996002: 25.28648879884739
1.0: 0.16647157073020935: 9.510816820895998
1.0: 0.5451482534408569: 14.41350417875735
1.0: 0.2652348279953003: 9.859256960886727
1.0: 0.81219482421875: 24.841780131188354
1.0: 0.5877384543418884: 24.271419076617317
1.0: 0.8645899891853333: 26.65741913890035
1.0: 0.5628244280815125: 17.70682278944541
1.0: 0.08406535536050797: 12.127446524547265
1.0: 0.9104102849960327: 24.78254595259911
1.0: 0.7847653031349182: 21.758003646905227
1.0: 0.017400449141860008: 13.047750391494407
1.0: 0.8401561379432678: 42.225293105236695
1.0: 0.8353261351585388: 33.827643390317306
1.0: 0.15364395081996918: 20.55928793928459
1.0: 0.681372344493866: 32.89101242967184
1.0: 0.13420309126377106: 3.803843791874036
1.0: 0.03913448378443718: 11.052505442553636
1.0: 0.06248937547206879: 8.815059758704137
1.0: 0.7110708951950073: 31.68177098908648
1.0: 0.7628891468048096: 20.535978944614588
1.0: 0.31040772795677185: 20.456376621896343
1.0: 0.38545021414756775: 23.599413569655233
1.0: 0.7047058343887329: 36.950692685661394
1.0: 0.36913013458251953: 16.982282767096656
1.0: 0.04671964794397354: 16.019580142711288
1.0: 0.3833473026752472: 17.932637141612705
1.0: 0.4153551161289215: 13.240805315191572
1.0: 0.9396389722824097: 58.49668983074485
1.0: 0.276799738407135: 7.685491921353668
1.0: 0.18739120662212372: 11.799437060480635
1.0: 0.30891913175582886: 12.019190272525332
1.0: 0.269197553396225: 17.784734415019035
1.0: 0.7132388949394226: 10.298022110128992
1.0: 0.09913206100463867: 16.04052188986271
1.0: 0.3923994302749634: 23.36650630485697
1.0: 0.7450624704360962: 17.80939130552506
1.0: 0.5091254115104675: 7.534906258150776
0.0: 0.29554566740989685: 11.970126230387173
0.0: 0.1686817854642868: 21.417687192905934
0.0: 0.28549596667289734: 15.597356527882273
0.0: 0.012846454046666622: 32.3972433832674
0.0: 0.2339310348033905: 7.102787418653206
0.0: 0.17033998668193817: 23.359418822216128
0.0: 0.21071206033229828: 11.648746031899002
0.0: 0.3426443934440613: 22.555302925721612
0.0: 0.10699869692325592: 19.12467364365065
0.0: 0.04584130272269249: 72.35806050857201
0.0: 0.21814556419849396: 28.40005911597856
0.0: 0.04524777829647064: 30.456999791942163
0.0: 0.1449497789144516: 26.97012282433383
0.0: 0.18524129688739777: 39.97890757221453
0.0: 0.04451446980237961: 25.318541907044622
0.0: 0.10168448835611343: 33.585129415082214
0.0: 0.09939558058977127: 18.496320394691654
0.0: 0.15302875638008118: 21.92409097716409
0.0: 0.4060816466808319: 18.942496465087913
0.0: 0.09588145464658737: 26.61568821540937
0.0: 0.5764893889427185: 24.005723697111854
0.0: 0.12772822380065918: 31.040089613918177
0.0: 0.2235085815191269: 11.085616749555602
